25.697615,39.65197,32.742287,4.0357723,4.450063,1.9790523,3.968061,4.515219,4.106818,28.357006,125.5752,22.256224,46.60147,103.849915,32.81988,0.0
21.543856,27.295969,20.71617,13.703909,6.228027,6.69894,9.317246,9.015072,10.255633,11.811318,124.031906,13.61567,29.375206,92.77096,24.87361,0.0
27.006376,32.404278,26.138031,20.59144,2.9026494,1.8152229,12.723727,0.91721654,3.653395,26.596008,132.78378,19.326895,27.779194,113.75651,21.711784,0.0
24.33375,32.845448,37.65401,3.281601,3.1730242,1.8205678,7.4534626,3.5346913,2.6567981,34.71367,105.443436,34.744038,52.321243,95.42867,42.20051,0.0
38.817608,28.184576,72.30069,18.24843,2.205074,5.7573357,18.405529,2.5471697,8.003767,39.919136,70.1503,51.33976,46.289257,59.647808,53.865757,0.0
42.48849,20.05483,27.350748,22.80749,3.7930195,6.3101997,45.35658,84.20049,58.01016,58.331944,88.56009,42.22215,63.69754,75.558525,38.9021,0.0
26.19641,31.936914,43.56028,12.728516,5.4406104,1.5953497,16.91312,3.5895572,2.3108375,60.965336,98.67949,26.495398,73.85383,82.29452,34.722065,0.0
32.381752,39.519188,68.70756,11.516589,3.8997054,1.7184948,14.697938,3.9610457,2.166486,59.536907,97.27744,29.394491,76.072205,84.12084,35.24491,0.0
30.994104,37.77516,51.710648,38.450672,33.548477,11.143174,74.91048,55.591827,30.44314,93.908806,52.527977,37.648277,91.96439,52.916027,30.827915,0.0
36.127926,40.451733,48.274258,28.186893,8.595193,10.380379,24.874002,5.994259,2.369944,65.81612,83.19605,34.117794,79.52359,74.77274,36.034714,0.0
29.067406,33.6182,37.39279,13.353921,2.6918423,2.1611016,16.774221,4.7979283,5.680596,33.886787,111.67958,34.08593,48.05169,102.9453,38.11983,0.0
36.327602,36.919476,51.048016,30.978662,3.6379833,2.1557388,32.074684,4.5891066,5.9674263,45.943645,106.07898,37.182114,57.43846,84.9319,53.160763,0.0
37.158585,31.69724,70.34942,21.890959,3.579528,2.9967914,26.20208,4.8250165,4.575185,48.235794,104.42115,29.101875,56.38906,86.71631,40.971584,0.0
34.39828,33.349213,46.813297,17.815096,2.1339433,5.014308,24.951445,3.5548809,5.9757915,59.171947,97.50665,28.131538,63.85413,82.98955,33.732407,0.0
27.524755,33.559,20.722092,6.2358127,5.003725,3.197146,4.0339375,6.054066,6.319797,18.89219,130.02618,25.043594,34.953876,108.495026,33.984356,0.0
25.940386,23.480257,8.601983,20.986696,4.353959,3.9019008,21.200901,7.151543,2.5241096,21.173292,156.40137,11.820196,28.954092,136.15974,16.859774,0.0
21.809788,22.641602,4.1814146,30.295662,4.5356193,4.740472,29.098663,5.794898,3.3402345,37.904686,116.61154,38.45722,35.485798,97.449104,47.616173,0.0
16.674082,16.978111,2.2651067,28.176434,2.8987954,3.9774377,27.106014,6.032343,4.7284527,43.868164,93.622604,34.741055,37.072742,69.81284,37.04699,0.0
27.922392,31.819632,27.759134,14.219929,4.486586,4.4737988,12.237755,6.5617785,3.2878935,14.893321,152.90607,5.730872,28.206915,118.49998,17.62792,0.0
24.942553,45.18534,46.827694,6.5139637,2.7189856,1.8176224,7.7419205,2.763838,3.734395,27.18399,129.14955,22.275536,49.033073,114.42996,29.522112,0.0
29.277248,36.62293,69.91595,12.495484,3.230062,2.523955,23.420095,3.3467786,2.7059584,53.392597,91.919,43.937138,64.787926,83.67243,48.840763,0.0
26.657463,35.09615,44.799194,14.838217,3.0761337,3.759871,21.681313,3.7887309,1.0082504,56.45058,82.34132,43.270416,67.15456,74.50328,49.354298,0.0
31.375559,35.095966,94.43566,14.175574,1.3484662,5.844224,43.425137,73.01582,53.83449,61.840168,72.175545,50.291218,63.074165,75.781075,49.1359,0.0
25.252722,40.48733,71.68845,8.6469755,1.8992583,4.0531473,27.375782,20.176628,7.2147975,62.258675,85.2257,36.8465,75.304794,76.25068,37.916306,0.0
20.51872,49.101135,42.036224,7.161584,4.449821,5.268349,17.640821,7.0020194,15.411782,82.81915,86.24275,15.602934,103.53365,62.62146,22.18906,0.0
14.724804,26.986149,18.13005,27.768593,1.327582,2.6102045,26.463076,9.414079,5.1951823,56.709312,109.595474,32.704346,49.13264,109.98055,33.32462,0.0
25.154678,33.280033,19.48795,24.350374,3.529282,4.125726,22.60323,2.7095664,2.9516208,38.97661,135.5648,24.466074,21.90804,145.94778,17.873611,0.0
28.963902,39.241528,26.851942,22.393024,2.3190167,5.3593426,16.369436,6.0020914,5.2039523,31.196033,146.06996,17.629229,12.251965,154.50313,9.034751,0.0
27.72728,37.482384,31.950218,23.958155,2.5559483,4.6541486,17.706203,6.9967375,4.8418465,43.98781,130.04546,29.61355,24.708242,141.62521,19.966093,0.0
27.38862,32.422455,22.219337,25.267292,3.2317874,5.080269,21.2579,4.9686403,4.0225296,36.48702,136.45546,30.20685,21.850359,145.52933,21.677397,0.0
23.21946,25.572784,13.8466,26.777933,2.1721022,2.5683591,25.998762,5.7269855,3.8335915,51.87796,113.05046,28.14355,43.580654,117.905876,25.291971,0.0
21.147917,24.302141,16.989082,21.386875,2.48308,2.6847024,24.735504,6.2219496,3.572019,48.889668,114.77806,30.720482,42.82227,117.52415,27.830996,0.0
26.778572,30.376795,33.025734,18.58323,1.9598669,4.2842174,15.967499,2.8738976,2.7611988,11.41426,161.5618,6.9801655,26.758059,135.8327,12.107057,0.0
14.218456,20.916092,18.884504,13.141003,3.2804031,2.7941687,22.883965,11.310597,2.9480205,45.38211,106.07945,47.361862,41.554276,110.52376,44.55141,0.0
22.746952,31.075167,32.648315,16.938911,1.8970269,4.142087,12.42493,11.104431,5.101008,28.38807,113.83744,32.550148,31.208174,119.819595,37.924187,0.0
23.536144,28.465929,33.301197,16.817755,5.638569,5.5451765,9.151596,8.280735,6.5839505,26.466105,139.51962,22.48986,24.86068,138.408,27.887445,0.0
27.35456,30.43283,31.64196,9.599795,2.4939353,2.667202,6.7275414,1.3895478,3.0534666,9.360796,152.3882,10.141861,27.885223,129.61526,11.765516,0.0
25.483812,24.721527,29.870956,10.211205,1.7887244,3.341305,5.8854537,2.2330685,5.96355,11.524035,150.46797,13.390789,23.807901,127.605446,15.536772,0.0
24.440315,38.942905,30.200764,12.098242,3.36141,4.7163286,7.0023203,7.155685,7.2182546,17.871447,155.09995,12.656676,18.39519,152.47922,11.796526,0.0
23.750349,34.037376,24.967897,26.572546,4.6059027,5.581007,15.950025,4.520512,5.7073646,33.97353,130.59926,28.19439,25.857956,134.91402,29.147556,0.0
23.39357,22.841496,25.096699,20.608374,3.1340797,5.1083703,10.233491,2.8684978,4.6757517,20.252642,151.36345,13.279481,17.740097,144.30716,12.089043,0.0
27.535637,28.295095,28.510828,15.146266,2.1217158,3.548028,10.434241,3.0939512,4.8299165,12.156092,142.48865,25.288412,29.726341,129.53807,27.216024,0.0
25.930895,31.633015,30.252794,22.742311,2.2355855,4.0170307,15.408037,2.407328,2.6547844,10.7714,168.05289,1.8617041,21.874485,151.2177,7.8718824,0.0
25.606955,32.221687,30.029196,20.56813,3.3977501,4.283933,12.509005,3.7139006,3.2354994,16.740599,153.99002,15.131348,19.476082,146.23871,13.606065,0.0
27.469395,19.335901,13.456947,19.386723,3.597294,2.9379528,8.320128,4.6351676,7.1881933,12.008057,131.95557,11.550145,28.575756,107.500015,15.690317,0.0
24.282772,29.88203,27.513956,20.853907,2.8128717,3.8055139,8.8724375,3.0066288,5.3363633,15.75163,148.85707,9.848898,23.50988,128.1115,12.959754,0.0
19.18457,26.000526,23.588474,24.404,1.4677811,5.664054,16.128046,9.301701,6.954708,37.583473,113.935715,35.225864,38.653736,112.60093,34.829514,0.0
28.770311,31.144117,26.879757,16.686861,0.698144,3.040626,9.906183,1.9977151,3.9828057,11.603708,136.84335,28.381294,28.789913,111.700745,32.078777,0.0
28.289328,42.39642,33.618786,18.055235,4.928225,2.8535767,8.247568,7.839311,2.8909042,20.196827,86.4618,59.221542,39.36209,72.07268,55.881207,0.0
8.301948,8.783189,9.780741,25.343548,14.918341,10.573351,34.490765,18.45782,14.988205,38.155598,24.783854,24.900232,43.630383,19.796663,20.748274,0.0
7.197591,64.450584,74.713524,29.719234,5.4331813,7.9711223,10.35478,5.7416124,13.711659,124.77685,27.716446,12.376185,135.56621,23.282284,9.3263,1.0
6.798038,25.527166,27.712414,28.977655,9.587235,5.550554,38.595608,8.808146,4.599498,76.20137,70.22738,92.55625,68.3518,86.39071,95.5297,1.0
40.784504,46.126797,19.61202,38.882484,3.4549923,5.961812,23.726048,4.1650734,7.48705,39.807465,141.58546,20.558111,22.041555,145.36604,16.59732,1.0
27.790417,13.692901,71.28377,13.685652,1.4254537,3.3646,14.908616,10.303034,8.636425,61.815304,105.34506,22.493261,63.652447,105.17035,20.903929,1.0
29.666006,31.71924,55.73108,17.275805,0.83353305,4.5077653,10.616652,7.54592,7.625993,37.382248,130.0064,17.043564,34.161713,134.60934,14.152152,1.0
30.919323,44.251663,37.080715,35.0269,3.6906896,2.552588,18.580109,1.2033284,6.955128,12.773719,132.49356,28.50334,34.622356,111.57719,29.723017,1.0
28.575258,48.573273,43.698822,33.364628,2.34613,1.949478,17.827318,2.3751621,5.876841,12.810771,139.33754,21.6565,32.07738,110.31444,29.177843,1.0
24.275957,25.397888,26.064754,17.980946,1.5373007,2.868249,9.428569,1.6872048,2.8338866,42.732357,117.83206,21.845903,36.3908,102.81475,18.020252,1.0
22.370676,27.815815,5.9587054,14.695526,3.400145,1.3449441,7.224167,1.2893718,5.2866945,33.011803,131.17822,12.880099,29.291437,112.83481,11.275345,1.0
19.448235,25.106989,47.850082,10.387594,3.927557,3.530316,8.615528,6.8620567,5.725922,29.113071,117.51097,27.231138,42.136612,106.405464,34.879963,1.0
22.147598,4.613283,11.836433,29.448078,8.67121,0.99385905,12.118069,0.87306964,6.7107816,37.669674,81.554436,38.257748,61.492813,57.26661,41.61995,1.0
